"time","temp","dtemp/dtime","state"
5492,26.0,0.0,No heating
5493,26.0,-2.6,No heating
5494,23.4,-2.34,No heating
5495,21.06,-2.106,No heating
5496,18.954,-1.8954000000000002,Heating
5497,17.058600000000002,8.941399999999998,Heating
5498,26.0,0.0,No heating
5499,26.0,-2.6,No heating
5500,23.4,-2.34,No heating
5501,21.06,-2.106,No heating
5502,18.954,-1.8954000000000002,Heating
5503,17.058600000000002,8.941399999999998,Heating
5504,26.0,0.0,No heating
5505,26.0,-2.6,No heating
5506,23.4,-2.34,No heating
5507,21.06,-2.106,No heating
5508,18.954,-1.8954000000000002,Heating
5509,17.058600000000002,8.941399999999998,Heating
5510,26.0,0.0,No heating
5511,26.0,-2.6,No heating
5512,23.4,-2.34,No heating
5513,21.06,-2.106,No heating
5514,18.954,-1.8954000000000002,Heating
5515,17.058600000000002,8.941399999999998,Heating
5516,26.0,0.0,No heating
5517,26.0,-2.6,No heating
5518,23.4,-2.34,No heating
5519,21.06,-2.106,No heating
5520,18.954,-1.8954000000000002,Heating
5521,17.058600000000002,8.941399999999998,Heating
5522,26.0,0.0,No heating
5523,26.0,-2.6,No heating
5524,23.4,-2.34,No heating
5525,21.06,-2.106,No heating
5526,18.954,-1.8954000000000002,Heating
5527,17.058600000000002,8.941399999999998,Heating
5528,26.0,0.0,No heating
5529,26.0,-2.6,No heating
5530,23.4,-2.34,No heating
5531,21.06,-2.106,No heating
5532,18.954,-1.8954000000000002,Heating
5533,17.058600000000002,8.941399999999998,Heating
5534,26.0,0.0,No heating
5535,26.0,-2.6,No heating
5536,23.4,-2.34,No heating
5537,21.06,-2.106,No heating
5538,18.954,-1.8954000000000002,Heating
5539,17.058600000000002,8.941399999999998,Heating
5540,26.0,0.0,No heating
5541,26.0,-2.6,No heating
5542,23.4,-2.34,No heating
5543,21.06,-2.106,No heating
5544,18.954,-1.8954000000000002,Heating
5545,17.058600000000002,8.941399999999998,Heating
5546,26.0,0.0,No heating
5547,26.0,-2.6,No heating
5548,23.4,-2.34,No heating
5549,21.06,-2.106,No heating
5550,18.954,-1.8954000000000002,Heating
5551,17.058600000000002,8.941399999999998,Heating
5552,26.0,0.0,No heating
5553,26.0,-2.6,No heating
5554,23.4,-2.34,No heating
5555,21.06,-2.106,No heating
5556,18.954,-1.8954000000000002,Heating
5557,17.058600000000002,8.941399999999998,Heating
5558,26.0,0.0,No heating
5559,26.0,-2.6,No heating
5560,23.4,-2.34,No heating
5561,21.06,-2.106,No heating
5562,18.954,-1.8954000000000002,Heating
5563,17.058600000000002,8.941399999999998,Heating
5564,26.0,0.0,No heating
5565,26.0,-2.6,No heating
5566,23.4,-2.34,No heating
5567,21.06,-2.106,No heating
5568,18.954,-1.8954000000000002,Heating
5569,17.058600000000002,8.941399999999998,Heating
5570,26.0,0.0,No heating
5571,26.0,-2.6,No heating
5572,23.4,-2.34,No heating
5573,21.06,-2.106,No heating
5574,18.954,-1.8954000000000002,Heating
5575,17.058600000000002,8.941399999999998,Heating
5576,26.0,0.0,No heating
5577,26.0,-2.6,No heating
5578,23.4,-2.34,No heating
5579,21.06,-2.106,No heating
5580,18.954,-1.8954000000000002,Heating
5581,17.058600000000002,8.941399999999998,Heating
5582,26.0,0.0,No heating
5583,26.0,-2.6,No heating
5584,23.4,-2.34,No heating
5585,21.06,-2.106,No heating
5586,18.954,-1.8954000000000002,Heating
5587,17.058600000000002,8.941399999999998,Heating
5588,26.0,0.0,No heating
5589,26.0,-2.6,No heating
5590,23.4,-2.34,No heating
5591,21.06,-2.106,No heating
5592,18.954,-1.8954000000000002,Heating
5593,17.058600000000002,8.941399999999998,Heating
5594,26.0,0.0,No heating
5595,26.0,-2.6,No heating
5596,23.4,-2.34,No heating
5597,21.06,-2.106,No heating
5598,18.954,-1.8954000000000002,Heating
5599,17.058600000000002,8.941399999999998,Heating
5600,26.0,0.0,No heating
5601,26.0,-2.6,No heating
5602,23.4,-2.34,No heating
5603,21.06,-2.106,No heating
5604,18.954,-1.8954000000000002,Heating
5605,17.058600000000002,8.941399999999998,Heating
5606,26.0,0.0,No heating
5607,26.0,-2.6,No heating
5608,23.4,-2.34,No heating
5609,21.06,-2.106,No heating
5610,18.954,-1.8954000000000002,Heating
5611,17.058600000000002,8.941399999999998,Heating
5612,26.0,0.0,No heating
5613,26.0,-2.6,No heating
5614,23.4,-2.34,No heating
5615,21.06,-2.106,No heating
5616,18.954,-1.8954000000000002,Heating
5617,17.058600000000002,8.941399999999998,Heating
5618,26.0,0.0,No heating
5619,26.0,-2.6,No heating
5620,23.4,-2.34,No heating
5621,21.06,-2.106,No heating
5622,18.954,-1.8954000000000002,Heating
5623,17.058600000000002,8.941399999999998,Heating
5624,26.0,0.0,No heating
5625,26.0,-2.6,No heating
5626,23.4,-2.34,No heating
5627,21.06,-2.106,No heating
5628,18.954,-1.8954000000000002,Heating
5629,17.058600000000002,8.941399999999998,Heating
5630,26.0,0.0,No heating
5631,26.0,-2.6,No heating
5632,23.4,-2.34,No heating
5633,21.06,-2.106,No heating
5634,18.954,-1.8954000000000002,Heating
5635,17.058600000000002,8.941399999999998,Heating
5636,26.0,0.0,No heating
5637,26.0,-2.6,No heating
5638,23.4,-2.34,No heating
5639,21.06,-2.106,No heating
5640,18.954,-1.8954000000000002,Heating
5641,17.058600000000002,8.941399999999998,Heating
5642,26.0,0.0,No heating
5643,26.0,-2.6,No heating
5644,23.4,-2.34,No heating
5645,21.06,-2.106,No heating
5646,18.954,-1.8954000000000002,Heating
5647,17.058600000000002,8.941399999999998,Heating
5648,26.0,0.0,No heating
5649,26.0,-2.6,No heating
5650,23.4,-2.34,No heating
5651,21.06,-2.106,No heating
5652,18.954,-1.8954000000000002,Heating
5653,17.058600000000002,8.941399999999998,Heating
5654,26.0,0.0,No heating
5655,26.0,-2.6,No heating
5656,23.4,-2.34,No heating
5657,21.06,-2.106,No heating
5658,18.954,-1.8954000000000002,Heating
5659,17.058600000000002,8.941399999999998,Heating
5660,26.0,0.0,No heating
5661,26.0,-2.6,No heating
5662,23.4,-2.34,No heating
5663,21.06,-2.106,No heating
5664,18.954,-1.8954000000000002,Heating
5665,17.058600000000002,8.941399999999998,Heating
5666,26.0,0.0,No heating
5667,26.0,-2.6,No heating
5668,23.4,-2.34,No heating
5669,21.06,-2.106,No heating
5670,18.954,-1.8954000000000002,Heating
5671,17.058600000000002,8.941399999999998,Heating
5672,26.0,0.0,No heating
5673,26.0,-2.6,No heating
5674,23.4,-2.34,No heating
5675,21.06,-2.106,No heating
5676,18.954,-1.8954000000000002,Heating
5677,17.058600000000002,8.941399999999998,Heating
5678,26.0,0.0,No heating
5679,26.0,-2.6,No heating
5680,23.4,-2.34,No heating
5681,21.06,-2.106,No heating
5682,18.954,-1.8954000000000002,Heating
5683,17.058600000000002,8.941399999999998,Heating
5684,26.0,0.0,No heating
5685,26.0,-2.6,No heating
5686,23.4,-2.34,No heating
5687,21.06,-2.106,No heating
5688,18.954,-1.8954000000000002,Heating
5689,17.058600000000002,8.941399999999998,Heating
5690,26.0,0.0,No heating
5691,26.0,-2.6,No heating
5692,23.4,-2.34,No heating
5693,21.06,-2.106,No heating
5694,18.954,-1.8954000000000002,Heating
5695,17.058600000000002,8.941399999999998,Heating
5696,26.0,0.0,No heating
5697,26.0,-2.6,No heating
5698,23.4,-2.34,No heating
5699,21.06,-2.106,No heating
5700,18.954,-1.8954000000000002,Heating
5701,17.058600000000002,8.941399999999998,Heating
5702,26.0,0.0,No heating
5703,26.0,-2.6,No heating
5704,23.4,-2.34,No heating
5705,21.06,-2.106,No heating
5706,18.954,-1.8954000000000002,Heating
5707,17.058600000000002,8.941399999999998,Heating
5708,26.0,0.0,No heating
5709,26.0,-2.6,No heating
5710,23.4,-2.34,No heating
5711,21.06,-2.106,No heating
5712,18.954,-1.8954000000000002,Heating
5713,17.058600000000002,8.941399999999998,Heating
5714,26.0,0.0,No heating
5715,26.0,-2.6,No heating
5716,23.4,-2.34,No heating
5717,21.06,-2.106,No heating
5718,18.954,-1.8954000000000002,Heating
5719,17.058600000000002,8.941399999999998,Heating
5720,26.0,0.0,No heating
5721,26.0,-2.6,No heating
5722,23.4,-2.34,No heating
5723,21.06,-2.106,No heating
5724,18.954,-1.8954000000000002,Heating
5725,17.058600000000002,8.941399999999998,Heating
5726,26.0,0.0,No heating
5727,26.0,-2.6,No heating
5728,23.4,-2.34,No heating
5729,21.06,-2.106,No heating
5730,18.954,-1.8954000000000002,Heating
5731,17.058600000000002,8.941399999999998,Heating
5732,26.0,0.0,No heating
5733,26.0,-2.6,No heating
5734,23.4,-2.34,No heating
5735,21.06,-2.106,No heating
5736,18.954,-1.8954000000000002,Heating
5737,17.058600000000002,8.941399999999998,Heating
5738,26.0,0.0,No heating
5739,26.0,-2.6,No heating
5740,23.4,-2.34,No heating
5741,21.06,-2.106,No heating
5742,18.954,-1.8954000000000002,Heating
5743,17.058600000000002,8.941399999999998,Heating
5744,26.0,0.0,No heating
5745,26.0,-2.6,No heating
5746,23.4,-2.34,No heating
5747,21.06,-2.106,No heating
5748,18.954,-1.8954000000000002,Heating
5749,17.058600000000002,8.941399999999998,Heating
5750,26.0,0.0,No heating
5751,26.0,-2.6,No heating
5752,23.4,-2.34,No heating
5753,21.06,-2.106,No heating
5754,18.954,-1.8954000000000002,Heating
5755,17.058600000000002,8.941399999999998,Heating
5756,26.0,0.0,No heating
5757,26.0,-2.6,No heating
5758,23.4,-2.34,No heating
5759,21.06,-2.106,No heating
5760,18.954,-1.8954000000000002,Heating
5761,17.058600000000002,8.941399999999998,Heating
5762,26.0,0.0,No heating
5763,26.0,-2.6,No heating
5764,23.4,-2.34,No heating
5765,21.06,-2.106,No heating
5766,18.954,-1.8954000000000002,Heating
5767,17.058600000000002,8.941399999999998,Heating
5768,26.0,0.0,No heating
5769,26.0,-2.6,No heating
5770,23.4,-2.34,No heating
5771,21.06,-2.106,No heating
5772,18.954,-1.8954000000000002,Heating
5773,17.058600000000002,8.941399999999998,Heating
5774,26.0,0.0,No heating
5775,26.0,-2.6,No heating
5776,23.4,-2.34,No heating
5777,21.06,-2.106,No heating
5778,18.954,-1.8954000000000002,Heating
5779,17.058600000000002,8.941399999999998,Heating
5780,26.0,0.0,No heating
5781,26.0,-2.6,No heating
5782,23.4,-2.34,No heating
5783,21.06,-2.106,No heating
5784,18.954,-1.8954000000000002,Heating
5785,17.058600000000002,8.941399999999998,Heating
5786,26.0,0.0,No heating
5787,26.0,-2.6,No heating
5788,23.4,-2.34,No heating
5789,21.06,-2.106,No heating
5790,18.954,-1.8954000000000002,Heating
5791,17.058600000000002,8.941399999999998,Heating
5792,26.0,0.0,No heating
5793,26.0,-2.6,No heating
5794,23.4,-2.34,No heating
5795,21.06,-2.106,No heating
5796,18.954,-1.8954000000000002,Heating
5797,17.058600000000002,8.941399999999998,Heating
5798,26.0,0.0,No heating
5799,26.0,-2.6,No heating
5800,23.4,-2.34,No heating
5801,21.06,-2.106,No heating
5802,18.954,-1.8954000000000002,Heating
5803,17.058600000000002,8.941399999999998,Heating
5804,26.0,0.0,No heating
5805,26.0,-2.6,No heating
5806,23.4,-2.34,No heating
5807,21.06,-2.106,No heating
5808,18.954,-1.8954000000000002,Heating
5809,17.058600000000002,8.941399999999998,Heating
5810,26.0,0.0,No heating
5811,26.0,-2.6,No heating
5812,23.4,-2.34,No heating
5813,21.06,-2.106,No heating
5814,18.954,-1.8954000000000002,Heating
5815,17.058600000000002,8.941399999999998,Heating
5816,26.0,0.0,No heating
5817,26.0,-2.6,No heating
5818,23.4,-2.34,No heating
5819,21.06,-2.106,No heating
5820,18.954,-1.8954000000000002,Heating
5821,17.058600000000002,8.941399999999998,Heating
5822,26.0,0.0,No heating
5823,26.0,-2.6,No heating
5824,23.4,-2.34,No heating
5825,21.06,-2.106,No heating
5826,18.954,-1.8954000000000002,Heating
5827,17.058600000000002,8.941399999999998,Heating
5828,26.0,0.0,No heating
5829,26.0,-2.6,No heating
5830,23.4,-2.34,No heating
5831,21.06,-2.106,No heating
5832,18.954,-1.8954000000000002,Heating
5833,17.058600000000002,8.941399999999998,Heating
5834,26.0,0.0,No heating
5835,26.0,-2.6,No heating
5836,23.4,-2.34,No heating
5837,21.06,-2.106,No heating
5838,18.954,-1.8954000000000002,Heating
5839,17.058600000000002,8.941399999999998,Heating
5840,26.0,0.0,No heating
5841,26.0,-2.6,No heating
5842,23.4,-2.34,No heating
5843,21.06,-2.106,No heating
5844,18.954,-1.8954000000000002,Heating
5845,17.058600000000002,8.941399999999998,Heating
5846,26.0,0.0,No heating
5847,26.0,-2.6,No heating
5848,23.4,-2.34,No heating
5849,21.06,-2.106,No heating
5850,18.954,-1.8954000000000002,Heating
5851,17.058600000000002,8.941399999999998,Heating
5852,26.0,0.0,No heating
5853,26.0,-2.6,No heating
5854,23.4,-2.34,No heating
5855,21.06,-2.106,No heating
5856,18.954,-1.8954000000000002,Heating
5857,17.058600000000002,8.941399999999998,Heating
5858,26.0,0.0,No heating
5859,26.0,-2.6,No heating
5860,23.4,-2.34,No heating
5861,21.06,-2.106,No heating
5862,18.954,-1.8954000000000002,Heating
5863,17.058600000000002,8.941399999999998,Heating
5864,26.0,0.0,No heating
5865,26.0,-2.6,No heating
5866,23.4,-2.34,No heating
5867,21.06,-2.106,No heating
5868,18.954,-1.8954000000000002,Heating
5869,17.058600000000002,8.941399999999998,Heating
5870,26.0,0.0,No heating
5871,26.0,-2.6,No heating
5872,23.4,-2.34,No heating
5873,21.06,-2.106,No heating
5874,18.954,-1.8954000000000002,Heating
5875,17.058600000000002,8.941399999999998,Heating
5876,26.0,0.0,No heating
5877,26.0,-2.6,No heating
5878,23.4,-2.34,No heating
5879,21.06,-2.106,No heating
5880,18.954,-1.8954000000000002,Heating
5881,17.058600000000002,8.941399999999998,Heating
5882,26.0,0.0,No heating
5883,26.0,-2.6,No heating
5884,23.4,-2.34,No heating
5885,21.06,-2.106,No heating
5886,18.954,-1.8954000000000002,Heating
5887,17.058600000000002,8.941399999999998,Heating
5888,26.0,0.0,No heating
5889,26.0,-2.6,No heating
5890,23.4,-2.34,No heating
5891,21.06,-2.106,No heating
5892,18.954,-1.8954000000000002,Heating
5893,17.058600000000002,8.941399999999998,Heating
5894,26.0,0.0,No heating
5895,26.0,-2.6,No heating
5896,23.4,-2.34,No heating
5897,21.06,-2.106,No heating
5898,18.954,-1.8954000000000002,Heating
5899,17.058600000000002,8.941399999999998,Heating
5900,26.0,0.0,No heating
5901,26.0,-2.6,No heating
5902,23.4,-2.34,No heating
5903,21.06,-2.106,No heating
5904,18.954,-1.8954000000000002,Heating
5905,17.058600000000002,8.941399999999998,Heating
5906,26.0,0.0,No heating
5907,26.0,-2.6,No heating
5908,23.4,-2.34,No heating
5909,21.06,-2.106,No heating
5910,18.954,-1.8954000000000002,Heating
5911,17.058600000000002,8.941399999999998,Heating
5912,26.0,0.0,No heating
5913,26.0,-2.6,No heating
5914,23.4,-2.34,No heating
5915,21.06,-2.106,No heating
5916,18.954,-1.8954000000000002,Heating
5917,17.058600000000002,8.941399999999998,Heating
5918,26.0,0.0,No heating
5919,26.0,-2.6,No heating
5920,23.4,-2.34,No heating
5921,21.06,-2.106,No heating
5922,18.954,-1.8954000000000002,Heating
5923,17.058600000000002,8.941399999999998,Heating
5924,26.0,0.0,No heating
5925,26.0,-2.6,No heating
5926,23.4,-2.34,No heating
5927,21.06,-2.106,No heating
5928,18.954,-1.8954000000000002,Heating
5929,17.058600000000002,8.941399999999998,Heating
5930,26.0,0.0,No heating
5931,26.0,-2.6,No heating
5932,23.4,-2.34,No heating
5933,21.06,-2.106,No heating
5934,18.954,-1.8954000000000002,Heating
5935,17.058600000000002,8.941399999999998,Heating
5936,26.0,0.0,No heating
5937,26.0,-2.6,No heating
5938,23.4,-2.34,No heating
5939,21.06,-2.106,No heating
5940,18.954,-1.8954000000000002,Heating
5941,17.058600000000002,8.941399999999998,Heating
5942,26.0,0.0,No heating
5943,26.0,-2.6,No heating
5944,23.4,-2.34,No heating
5945,21.06,-2.106,No heating
5946,18.954,-1.8954000000000002,Heating
5947,17.058600000000002,8.941399999999998,Heating
5948,26.0,0.0,No heating
5949,26.0,-2.6,No heating
5950,23.4,-2.34,No heating
5951,21.06,-2.106,No heating
5952,18.954,-1.8954000000000002,Heating
5953,17.058600000000002,8.941399999999998,Heating
5954,26.0,0.0,No heating
5955,26.0,-2.6,No heating
5956,23.4,-2.34,No heating
5957,21.06,-2.106,No heating
5958,18.954,-1.8954000000000002,Heating
5959,17.058600000000002,8.941399999999998,Heating
5960,26.0,0.0,No heating
5961,26.0,-2.6,No heating
5962,23.4,-2.34,No heating
5963,21.06,-2.106,No heating
5964,18.954,-1.8954000000000002,Heating
5965,17.058600000000002,8.941399999999998,Heating
5966,26.0,0.0,No heating
5967,26.0,-2.6,No heating
5968,23.4,-2.34,No heating
5969,21.06,-2.106,No heating
5970,18.954,-1.8954000000000002,Heating
5971,17.058600000000002,8.941399999999998,Heating
5972,26.0,0.0,No heating
5973,26.0,-2.6,No heating
5974,23.4,-2.34,No heating
5975,21.06,-2.106,No heating
5976,18.954,-1.8954000000000002,Heating
5977,17.058600000000002,8.941399999999998,Heating
5978,26.0,0.0,No heating
5979,26.0,-2.6,No heating
5980,23.4,-2.34,No heating
5981,21.06,-2.106,No heating
5982,18.954,-1.8954000000000002,Heating
5983,17.058600000000002,8.941399999999998,Heating
5984,26.0,0.0,No heating
5985,26.0,-2.6,No heating
5986,23.4,-2.34,No heating
5987,21.06,-2.106,No heating
5988,18.954,-1.8954000000000002,Heating
5989,17.058600000000002,8.941399999999998,Heating
5990,26.0,0.0,No heating
5991,26.0,-2.6,No heating
5992,23.4,-2.34,No heating
5993,21.06,-2.106,No heating
5994,18.954,-1.8954000000000002,Heating
5995,17.058600000000002,8.941399999999998,Heating
5996,26.0,0.0,No heating
5997,26.0,-2.6,No heating
5998,23.4,-2.34,No heating
5999,21.06,-2.106,No heating
6000,18.954,-1.8954000000000002,Heating
6001,17.058600000000002,8.941399999999998,Heating
6002,26.0,0.0,No heating
6003,26.0,-2.6,No heating
6004,23.4,-2.34,No heating
6005,21.06,-2.106,No heating
6006,18.954,-1.8954000000000002,Heating
6007,17.058600000000002,8.941399999999998,Heating
6008,26.0,0.0,No heating
6009,26.0,-2.6,No heating
6010,23.4,-2.34,No heating
6011,21.06,-2.106,No heating
6012,18.954,-1.8954000000000002,Heating
6013,17.058600000000002,8.941399999999998,Heating
6014,26.0,0.0,No heating
6015,26.0,-2.6,No heating
6016,23.4,-2.34,No heating
6017,21.06,-2.106,No heating
6018,18.954,-1.8954000000000002,Heating
6019,17.058600000000002,8.941399999999998,Heating
6020,26.0,0.0,No heating
6021,26.0,-2.6,No heating
6022,23.4,-2.34,No heating
6023,21.06,-2.106,No heating
6024,18.954,-1.8954000000000002,Heating
6025,17.058600000000002,8.941399999999998,Heating
6026,26.0,0.0,No heating
6027,26.0,-2.6,No heating
6028,23.4,-2.34,No heating
6029,21.06,-2.106,No heating
6030,18.954,-1.8954000000000002,Heating
6031,17.058600000000002,8.941399999999998,Heating
6032,26.0,0.0,No heating
6033,26.0,-2.6,No heating
6034,23.4,-2.34,No heating
6035,21.06,-2.106,No heating
6036,18.954,-1.8954000000000002,Heating
6037,17.058600000000002,8.941399999999998,Heating
6038,26.0,0.0,No heating
6039,26.0,-2.6,No heating
6040,23.4,-2.34,No heating
6041,21.06,-2.106,No heating
6042,18.954,-1.8954000000000002,Heating
6043,17.058600000000002,8.941399999999998,Heating
6044,26.0,0.0,No heating
6045,26.0,-2.6,No heating
6046,23.4,-2.34,No heating
6047,21.06,-2.106,No heating
6048,18.954,-1.8954000000000002,Heating
6049,17.058600000000002,8.941399999999998,Heating
6050,26.0,0.0,No heating
6051,26.0,-2.6,No heating
6052,23.4,-2.34,No heating
6053,21.06,-2.106,No heating
6054,18.954,-1.8954000000000002,Heating
6055,17.058600000000002,8.941399999999998,Heating
6056,26.0,0.0,No heating
6057,26.0,-2.6,No heating
6058,23.4,-2.34,No heating
6059,21.06,-2.106,No heating
6060,18.954,-1.8954000000000002,Heating
6061,17.058600000000002,8.941399999999998,Heating
6062,26.0,0.0,No heating
6063,26.0,-2.6,No heating
6064,23.4,-2.34,No heating
6065,21.06,-2.106,No heating
6066,18.954,-1.8954000000000002,Heating
6067,17.058600000000002,8.941399999999998,Heating
6068,26.0,0.0,No heating
6069,26.0,-2.6,No heating
6070,23.4,-2.34,No heating
6071,21.06,-2.106,No heating
6072,18.954,-1.8954000000000002,Heating
6073,17.058600000000002,8.941399999999998,Heating
6074,26.0,0.0,No heating
6075,26.0,-2.6,No heating
6076,23.4,-2.34,No heating
6077,21.06,-2.106,No heating
6078,18.954,-1.8954000000000002,Heating
6079,17.058600000000002,8.941399999999998,Heating
